election_year,state_abbrev,district_code,bioname,nominate_dim1,rep_share_house,rep_share_pres,party,republican
1990,NY,4,"LENT, Norman Frederick",0.183,65.75,58.83627,Republican,1
1990,NY,16,"RANGEL, Charles B.",-0.514,NA,11.579220000000007,Democrat,0
1990,NY,22,"GILMAN, Benjamin Arthur",0.043,72.06,57.03668,Republican,1
1990,NY,2,"DOWNEY, Thomas Joseph",-0.384,39.39,61.40696,Democrat,0
1990,NY,32,"LaFALCE, John Joseph",-0.357,36.36,48.49971,Democrat,0
1990,NY,28,"McHUGH, Matthew Francis",-0.353,35.18000000000001,52.29094,Democrat,0
1990,NY,33,"NOWAK, Henry James",-0.332,17.64,33.385040000000004,Democrat,0
1990,NY,13,"SOLARZ, Stephen Joshua",-0.429,19.590000000000003,43.32045,Democrat,0
1990,NY,17,"WEISS, Theodore S.",-0.564,16.129999999999995,20.90925,Democrat,0
1990,NY,15,"GREEN, Sedgwick William (Bill)",-0.044,61.26,33.20013,Republican,1
1990,NY,24,"SOLOMON, Gerald Brooks Hunt",0.492,68.14,58.9585,Republican,1
1990,NY,26,"MARTIN, David O'Brien",0.232,NA,55.7209,Republican,1
1990,NY,5,"McGRATH, Raymond Joseph",0.185,57.16,56.15273,Republican,1
1990,NY,10,"SCHUMER, Charles Ellis (Chuck)",-0.357,19.58,43.49456,Democrat,0
1990,NY,7,"ACKERMAN, Gary Leonard",-0.429,NA,39.67226,Democrat,0
1990,NY,25,"BOEHLERT, Sherwood Louis",0.103,NA,54.69631,Republican,1
1990,NY,3,"MRAZEK, Robert Jan",-0.349,44.72,59.88038,Democrat,0
1990,NY,12,"OWENS, Major Robert Odell",-0.569,NA,9.590100000000007,Democrat,0
1990,NY,11,"TOWNS, Edolphus",-0.519,NA,16.036820000000006,Democrat,0
1990,NY,9,"MANTON, Thomas J.",-0.361,27.480000000000004,48.64776,Democrat,0
1990,NY,6,"FLAKE, Floyd Harold",-0.455,22.989999999999995,27.630080000000007,Democrat,0
1990,NY,1,"HOCHBRUECKNER, George Joseph",-0.348,38.14,60.49845,Democrat,0
1990,NY,34,"HOUGHTON, Amory, Jr.",0.154,70.59,59.93391,Republican,1
1990,NY,30,"SLAUGHTER, Louise McIntosh",-0.465,40.98,54.51125,Democrat,0
1990,NY,19,"ENGEL, Eliot Lance",-0.408,27.239999999999995,45.70825,Democrat,0
1990,NY,20,"LOWEY, Nita M.",-0.389,30.209999999999994,51.72757,Democrat,0
1990,NY,23,"McNULTY, Michael Robert",-0.369,35.93000000000001,43.18655,Democrat,0
1990,NY,31,"PAXON, L. William",0.472,56.55,56.091,Republican,1
1990,NY,27,"WALSH, James T.",0.208,64.49000000000001,52.92825,Republican,1
1990,NY,14,"MOLINARI, Susan",0.256,62.87,60.98995,Republican,1
1990,NY,18,"SERRANO, José E.",-0.491,3.030000000000001,12.43535,Democrat,0
1990,NC,1,"JONES, Walter Beaman, Sr.",-0.259,35.209999999999994,53.90732,Democrat,0
1990,NC,7,"ROSE, Charles Grandison, III",-0.319,34.349999999999994,51.39611,Democrat,0
1990,NC,8,"HEFNER, Willie Gathrel (Bill)",-0.264,45.03,61.88811,Democrat,0
1990,NC,5,"NEAL, Stephen Lybrook",-0.145,40.89,60.33453,Democrat,0
1990,NC,2,"VALENTINE, Itimous Thaddeus, Jr., (Tim)",-0.084,25.260000000000005,49.74049,Democrat,0
1990,NC,6,"COBLE, Howard",0.52,66.59,60.87343,Republican,1
1990,NC,9,"McMILLAN, John Alexander, III (Alex)",0.294,62.02,61.18106,Republican,1
1990,NC,10,"BALLENGER, Cass",0.464,61.82,65.45803000000001,Republican,1
1990,NC,3,"LANCASTER, H. Martin",-0.134,40.7,57.70799,Democrat,0
1990,NC,4,"PRICE, David Eugene",-0.343,41.93,55.70481,Democrat,0
1990,NC,11,"TAYLOR, Charles Hart",0.488,50.66,59.41901,Republican,1
1990,ND,1,"DORGAN, Byron Leslie",-0.267,34.81,56.59536,Democrat,0
1990,OH,10,"MILLER, Clarence E.",0.416,63.23,61.2249,Republican,1
1990,OH,15,"WYLIE, Chalmers Pangburn",0.23,59.16,62.76471,Republican,1
1990,OH,21,"STOKES, Louis",-0.578,20.040000000000006,19.037710000000004,Democrat,0
1990,OH,16,"REGULA, Ralph Straus",0.221,58.91,57.22935,Republican,1
1990,OH,2,"GRADISON, Willis David, Jr.",0.233,64.42,62.45857,Republican,1
1990,OH,18,"APPLEGATE, Douglas Earl",-0.106,25.72,47.70534,Democrat,0
1990,OH,20,"OAKAR, Mary Rose",-0.4,26.650000000000006,42.73159,Democrat,0
1990,OH,13,"PEASE, Donald James",-0.308,39.47,53.9351,Democrat,0
1990,OH,3,"HALL, Tony Patrick",-0.28,NA,54.82693,Democrat,0
1990,OH,11,"ECKART, Dennis Edward",-0.242,34.28,55.29936,Democrat,0
1990,OH,6,"McEWEN, Bob",0.359,71.2,64.85328,Republican,1
1990,OH,4,"OXLEY, Michael Garver",0.382,61.71,68.08653,Republican,1
1990,OH,19,"FEIGHAN, Edward Farrell",-0.304,35.230000000000004,54.89399,Democrat,0
1990,OH,9,"KAPTUR, Marcia Carolyn (Marcy)",-0.35,22.310000000000002,46.16079,Democrat,0
1990,OH,12,"KASICH, John Richard",0.314,71.99,61.69498,Republican,1
1990,OH,17,"TRAFICANT, James A., Jr.",-0.082,22.290000000000006,37.95393,Democrat,0
1990,OH,14,"SAWYER, Thomas Charles",-0.377,40.44,47.09336,Democrat,0
1990,OH,5,"GILLMOR, Paul Eugene",0.254,73.15,61.6428,Republican,1
1990,OH,1,"LUKEN, Charles J.",-0.099,48.94,63.2159,Democrat,0
1990,OH,7,"HOBSON, David Lee",0.315,62.07,64.47984,Republican,1
1990,OH,8,"BOEHNER, John Andrew",0.513,61.12,69.09897000000001,Republican,1
1990,OK,6,"ENGLISH, Glenn Lee, Jr.",-0.027,20.010000000000005,58.49275,Democrat,0
1990,OK,5,"EDWARDS, Marvin Henry (Mickey)",0.394,69.59,67.87814,Republican,1
1990,OK,2,"SYNAR, Michael Lynn",-0.321,38.7,53.14597,Democrat,0
1990,OK,4,"McCURDY, David Keith",-0.112,26.430000000000007,58.55823,Democrat,0
1990,OK,1,"INHOFE, James Mountain",0.555,55.96,61.28779,Republican,1
1990,OK,3,"BREWSTER, William K.",-0.08,19.61,50.16066,Democrat,0
1990,OR,1,"AuCOIN, Les",-0.231,32.510000000000005,47.88298,Democrat,0
1990,OR,3,"WYDEN, Ronald Lee",-0.326,19.159999999999997,38.46952,Democrat,0
1990,OR,2,"SMITH, Robert Freeman",0.396,68.03999999999999,55.57484,Republican,1
1990,OR,4,"DeFAZIO, Peter Anthony",-0.429,NA,45.21931,Democrat,0
1990,OR,5,"KOPETSKI, Michael J.",-0.589,44.93,51.09394,Democrat,0
1990,PA,10,"McDADE, Joseph Michael",0.093,NA,58.18161,Republican,1
1990,PA,20,"GAYDOS, Joseph Matthew",-0.278,34.41,34.78954,Democrat,0
1990,PA,13,"COUGHLIN, Robert Lawrence",0.204,60.3,56.47404,Republican,1
1990,PA,6,"YATRON, Gus",-0.174,42.99,61.2408,Democrat,0
1990,PA,9,"SHUSTER, E. G. (Bud)",0.416,NA,63.40209,Republican,1
1990,PA,12,"MURTHA, John Patrick, Jr.",-0.265,38.26,47.26266,Democrat,0
1990,PA,5,"SCHULZE, Richard Taylor",0.271,59.75,65.28271000000001,Republican,1
1990,PA,19,"GOODLING, William Franklin",0.336,NA,65.65731,Republican,1
1990,PA,8,"KOSTMAYER, Peter Houston",-0.298,43.37,61.18925,Democrat,0
1990,PA,22,"MURPHY, Austin John",-0.081,36.74,34.98783,Democrat,0
1990,PA,16,"WALKER, Robert Smith",0.581,66.13,69.82639,Republican,1
1990,PA,23,"CLINGER, William Floyd, Jr.",0.176,59.39,56.95145,Republican,1
1990,PA,2,"GRAY, William Herbert, III",-0.511,7.900000000000006,8.390690000000006,Democrat,0
1990,PA,15,"RITTER, Donald Lawrence",0.268,60.57,55.08895,Republican,1
1990,PA,14,"COYNE, William Joseph",-0.494,28.269999999999996,26.766710000000003,Democrat,0
1990,PA,1,"FOGLIETTA, Thomas Michael",-0.506,20.569999999999993,33.143969999999996,Democrat,0
1990,PA,3,"BORSKI, Robert Anthony, Jr.",-0.416,39.98,51.12707,Democrat,0
1990,PA,17,"GEKAS, George William",0.426,NA,63.64195,Republican,1
1990,PA,4,"KOLTER, Joseph Paul",-0.28,44.1,45.31463,Democrat,0
1990,PA,21,"RIDGE, Thomas Joseph",0.186,NA,49.24801,Republican,1
1990,PA,11,"KANJORSKI, Paul E.",-0.303,NA,52.56155,Democrat,0
1990,PA,7,"WELDON, Wayne Curtis (Curt)",0.232,65.28999999999999,60.13453,Republican,1
1990,PA,2,"BLACKWELL, Lucien Edward",-0.538,7.900000000000006,8.390690000000006,Democrat,0
1990,PA,18,"SANTORUM, Richard John (Rick)",0.338,51.45,53.70419,Republican,1
1990,RI,1,"MACHTLEY, Ronald K.",0.113,55.16,42.39912,Republican,1
1990,RI,2,"REED, John F. (Jack)",-0.373,40.79,45.75594,Democrat,0
1990,SC,2,"SPENCE, Floyd Davidson",0.32,NA,60.5632,Republican,1
1990,SC,3,"DERRICK, Butler Carson, Jr.",-0.215,41.94,66.46755,Democrat,0
1990,SC,5,"SPRATT, John McKee, Jr.",-0.256,NA,59.81359,Democrat,0
1990,SC,6,"TALLON, Robert Mooneyhan, Jr. (Robin)",-0.1,NA,55.98064,Democrat,0
1990,SC,4,"PATTERSON, Elizabeth J.",-0.055,38.52,67.66353000000001,Democrat,0
1990,SC,1,"RAVENEL, Arthur, Jr.",0.162,65.50999999999999,61.54522,Republican,1
1990,SD,1,"JOHNSON, Timothy Peter (Tim)",-0.25,32.45,53.19238,Democrat,0
1990,TN,1,"QUILLEN, James Henry",0.246,NA,68.33386,Republican,1
1990,TN,9,"FORD, Harold Eugene",-0.438,34.599999999999994,33.78774,Democrat,0
1990,TN,3,"LLOYD, Marilyn Laird",-0.058,42.6,62.3199,Democrat,0
1990,TN,4,"COOPER, James Hayes Shofner",-0.162,30.519999999999996,57.77043,Democrat,0
1990,TN,7,"SUNDQUIST, Donald Kenneth",0.371,62.01,67.29068000000001,Republican,1
1990,TN,6,"GORDON, Barton Jennings",-0.204,30.39,60.44651,Democrat,0
1990,TN,5,"CLEMENT, Robert Nelson",-0.216,NA,52.29587,Democrat,0
1990,TN,2,"DUNCAN, John J., Jr.",0.604,NA,64.16102000000001,Republican,1
1990,TN,8,"TANNER, John S.",-0.182,NA,56.42704,Democrat,0
1990,TX,9,"BROOKS, Jack Bascom",-0.407,42.26,47.12515,Democrat,0
1990,TX,20,"GONZÁLEZ, Henry B.",-0.538,NA,32.434250000000006,Democrat,0
1990,TX,10,"PICKLE, James Jarrell (Jake)",-0.218,32.56,46.01538,Democrat,0
1990,TX,15,"de la GARZA, Eligio, II (Kika)",-0.255,NA,37.06143,Democrat,0
1990,TX,7,"ARCHER, William Reynolds, Jr.",0.496,NA,77.40599,Republican,1
1990,TX,2,"WILSON, Charles",-0.196,44.43,49.91051,Democrat,0
1990,TX,24,"FROST, Jonas Martin",-0.316,NA,47.36691,Democrat,0
1990,TX,17,"STENHOLM, Charles Walter",0.019,NA,58.0717,Democrat,0
1990,TX,8,"FIELDS, Jack Milton, Jr.",0.541,NA,54.66574,Republican,1
1990,TX,4,"HALL, Ralph Moody",0.096,NA,61.07437,Democrat,0
1990,TX,25,"ANDREWS, Michael Allen",-0.135,NA,48.69448,Democrat,0
1990,TX,3,"BARTLETT, Harry Stephen (Steve)",0.46,NA,74.68912,Republican,1
1990,TX,5,"BRYANT, John Wiley",-0.358,38.77,49.85839,Democrat,0
1990,TX,16,"COLEMAN, Ronald D'Emory",-0.402,NA,47.55376,Democrat,0
1990,TX,27,"ORTIZ, Solomon P.",-0.272,NA,46.31458,Democrat,0
1990,TX,6,"BARTON, Joe Linus",0.528,66.72999999999999,62.43932,Republican,1
1990,TX,23,"BUSTAMANTE, Albert G.",-0.392,36.51,50.46621,Democrat,0
1990,TX,19,"COMBEST, Larry Ed",0.458,NA,66.87836,Republican,1
1990,TX,22,"DeLAY, Thomas Dale",0.593,71.24,62.90822,Republican,1
1990,TX,26,"ARMEY, Richard Keith",0.635,70.4,68.75247,Republican,1
1990,TX,1,"CHAPMAN, Jim",-0.198,38.96,52.66755,Democrat,0
1990,TX,21,"SMITH, Lamar Seeligson",0.425,74.85,70.89489,Republican,1
1990,TX,14,"LAUGHLIN, Gregory H.",-0.097,45.69,57.49843,Democrat,0
1990,TX,13,"SARPALIUS, William",-0.078,43.52,63.793,Democrat,0
1990,TX,12,"GEREN, Preston M. (Pete)",-0.032,28.689999999999998,52.99653,Democrat,0
1990,TX,3,"JOHNSON, Sam",0.61,NA,74.68912,Republican,1
1990,TX,11,"EDWARDS, Thomas Chester (Chet)",-0.226,46.55,58.26055,Democrat,0
1990,TX,18,"WASHINGTON, Craig Anthony",-0.766,NA,24.802809999999994,Democrat,0
1990,UT,2,"OWENS, Douglas Wayne",-0.253,40.87,59.2934,Democrat,0
1990,UT,1,"HANSEN, James Vear",0.496,54.35,72.73812,Republican,1
1990,UT,3,"ORTON, William",-0.086,38.45,69.97523,Democrat,0
1990,VA,3,"BLILEY, Thomas Jerome, Jr.",0.382,68.02,63.5364,Republican,1
1990,VA,10,"WOLF, Frank Rudolph",0.284,64.44,57.24914,Republican,1
1990,VA,1,"BATEMAN, Herbert Harvell",0.242,50.99,61.19358,Republican,1
1990,VA,9,"BOUCHER, Frederick C.",-0.265,NA,54.37916,Democrat,0
1990,VA,6,"OLIN, James R.",-0.119,NA,61.88116,Democrat,0
1990,VA,4,"SISISKY, Norman",-0.122,NA,55.2851,Democrat,0
1990,VA,7,"SLAUGHTER, Daniel French, Jr.",0.38,58.19,66.27141,Republican,1
1990,VA,2,"PICKETT, Owen Bradford",-0.149,NA,59.92877,Democrat,0
1990,VA,5,"PAYNE, Lewis Franklin, Jr.",-0.148,NA,62.70618,Democrat,0
1990,VA,7,"ALLEN, George",0.409,58.19,66.27141,Republican,1
1990,VA,8,"MORAN, James P.",-0.302,46.33,60.53191,Democrat,0
1990,WA,5,"FOLEY, Thomas Stephen",-0.354,31.189999999999998,51.44063,Democrat,0
1990,WA,6,"DICKS, Norman DeValois",-0.312,38.63,48.89898,Democrat,0
1990,WA,2,"SWIFT, Allan Byron",-0.43,44.91,49.66877,Democrat,0
1990,WA,4,"MORRISON, Sidney Wallace",0.153,70.66,58.06378,Republican,1
1990,WA,8,"CHANDLER, Rodney Dennis",0.254,56.19,56.65834,Republican,1
1990,WA,1,"MILLER, John Ripin",0.168,52.05,49.66341,Republican,1
1990,WA,7,"McDERMOTT, James A.",-0.666,24.959999999999994,32.493700000000004,Democrat,0
1990,WA,3,"UNSOELD, Jolene",-0.52,46.24,47.90684,Democrat,0
1990,WV,4,"RAHALL, Nick Joe, II",-0.306,48.05,41.89096,Democrat,0
1990,WV,2,"STAGGERS, Harley Orrin, Jr.",-0.315,44.53,51.62534,Democrat,0
1990,WV,3,"WISE, Robert Ellsworth, Jr.",-0.32,NA,47.39111,Democrat,0
1990,WV,1,"MOLLOHAN, Alan Bowlby",-0.292,32.86,48.56121,Democrat,0
1990,WI,7,"OBEY, David Ross",-0.45,37.86,45.67688,Democrat,0
1990,WI,1,"ASPIN, Leslie",-0.32,NA,48.48659,Democrat,0
1990,WI,8,"ROTH, Toby A.",0.351,53.55,53.0289,Republican,1
1990,WI,9,"SENSENBRENNER, Frank James, Jr.",0.64,NA,60.23742,Republican,1
1990,WI,6,"PETRI, Thomas Evert",0.379,NA,54.44408,Republican,1
1990,WI,3,"GUNDERSON, Steven Craig",0.203,61.01,47.17289,Republican,1
1990,WI,5,"MOODY, Jim",-0.347,28.72,35.73647,Democrat,0
1990,WI,4,"KLECZKA, Gerald Daniel",-0.322,30.72,43.62901,Democrat,0
1990,WI,2,"KLUG, Scott L.",0.258,53.24,44.01612,Republican,1
1990,WY,1,"THOMAS, Craig Lyle",0.446,55.09,61.42488,Republican,1
1988,AL,2,"DICKINSON, William Louis",0.398,NA,62.48074,Republican,1
1988,AL,4,"BEVILL, Tom",-0.213,NA,57.32824,Democrat,0
1988,AL,3,"NICHOLS, William Flynt",-0.042,NA,60.95744,Democrat,0
1988,AL,5,"FLIPPO, Ronnie Gene",-0.175,34.900000000000006,59.15421,Democrat,0
1988,AL,6,"ERDREICH, Ben",-0.06,33.099999999999994,57.24535,Democrat,0
1988,AL,1,"CALLAHAN, Herbert Leon (Sonny)",0.373,59.7,62.36975,Republican,1
1988,AL,7,"HARRIS, Claude, Jr.",-0.085,31.799999999999997,59.12519,Democrat,0
1988,AL,3,"BROWDER, John Glen",-0.165,NA,60.95744,Democrat,0
1988,AK,1,"YOUNG, Donald Edwin",0.284,62.7,62.16332,Republican,1
1988,AZ,2,"UDALL, Morris King",-0.387,26.700000000000003,43.88591,Democrat,0
1988,AZ,3,"STUMP, Robert Lee",0.703,70.7,64.94047,Republican,1
1988,AZ,5,"KOLBE, James Thomas",0.351,67.8,55.9512,Republican,1
1988,AZ,4,"KYL, Jon Llewellyn",0.548,NA,65.32806,Republican,1
1988,AZ,1,"RHODES, John Jacob, III",0.407,72.1,65.53779,Republican,1
1988,AR,3,"HAMMERSCHMIDT, John Paul",0.253,74.7,66.31568999999999,Republican,1
1988,AR,1,"ALEXANDER, William Vollie (Bill), Jr.",-0.41,NA,51.5054,Democrat,0
1988,AR,4,"ANTHONY, Beryl Franklin, Jr.",-0.254,30.799999999999997,52.60452,Democrat,0
1988,AR,2,"ROBINSON, Tommy Franklin",0.257,16.5,56.91263,Republican,1
1988,CA,36,"BROWN, George Edward, Jr.",-0.506,44,52.01492,Democrat,0
1988,CA,10,"EDWARDS, William Donlon (Don)",-0.599,NA,44.18945,Democrat,0
1988,CA,29,"HAWKINS, Augustus Freeman (Gus)",-0.517,14.200000000000003,19.32047,Democrat,0
1988,CA,25,"ROYBAL, Edward R.",-0.61,NA,32.06129,Democrat,0
1988,CA,32,"ANDERSON, Glenn Malcolm",-0.269,30.700000000000003,50.39823,Democrat,0
1988,CA,8,"DELLUMS, Ronald V.",-0.644,31.900000000000006,29.402280000000005,Democrat,0
1988,CA,22,"MOORHEAD, Carlos John",0.465,72.8,64.67920000000001,Republican,1
1988,CA,9,"STARK, Fortney Hillman (Pete), Jr.",-0.631,27,42.41759,Democrat,0
1988,CA,19,"LAGOMARSINO, Robert John",0.378,50.9,54.7119,Republican,1
1988,CA,7,"MILLER, George",-0.552,31.599999999999994,46.06915,Democrat,0
1988,CA,13,"MINETA, Norman Y.",-0.479,30.799999999999997,49.76835,Democrat,0
1988,CA,24,"WAXMAN, Henry Arnold",-0.473,24.700000000000003,34.33082,Democrat,0
1988,CA,23,"BEILENSON, Anthony Charles",-0.44,34.3,43.53667,Democrat,0
1988,CA,38,"DORNAN, Robert Kenneth",0.49,62.6,61.73821,Republican,1
1988,CA,16,"PANETTA, Leon Edward",-0.258,21.400000000000006,45.0326,Democrat,0
1988,CA,15,"COELHO, Tony",-0.413,28.799999999999997,52.75315,Democrat,0
1988,CA,39,"DANNEMEYER, William Edwin",0.691,76.5,71.53918,Republican,1
1988,CA,28,"DIXON, Julian Carey",-0.458,20.700000000000003,26.447699999999998,Democrat,0
1988,CA,4,"FAZIO, Victor Herbert, Jr.",-0.455,NA,51.51217,Democrat,0
1988,CA,35,"LEWIS, Charles Jeremy (Jerry)",0.348,71.8,66.23499000000001,Republican,1
1988,CA,3,"MATSUI, Robert T.",-0.404,28.799999999999997,50.38741,Democrat,0
1988,CA,17,"PASHAYAN, Charles, Jr.",0.282,71.5,59.40589,Republican,1
1988,CA,14,"SHUMWAY, Norman David",0.556,62.6,59.783,Republican,1
1988,CA,20,"THOMAS, William Marshall",0.371,72.4,65.31064,Republican,1
1988,CA,33,"DREIER, David Timothy",0.478,72.5,63.07666,Republican,1
1988,CA,31,"DYMALLY, Mervyn Malcolm",-0.685,26.299999999999997,34.7868,Democrat,0
1988,CA,45,"HUNTER, Duncan Lee",0.47,75.5,66.80547,Republican,1
1988,CA,11,"LANTOS, Thomas Peter",-0.376,25.599999999999994,41.34504,Democrat,0
1988,CA,41,"LOWERY, William David",0.33,68,59.14722,Republican,1
1988,CA,30,"MARTÍNEZ, Matthew G.",-0.341,37.8,46.62619,Democrat,0
1988,CA,44,"BATES, Jim",-0.279,37.9,47.85437,Democrat,0
1988,CA,26,"BERMAN, Howard Lawrence",-0.404,29.700000000000003,44.07617,Democrat,0
1988,CA,1,"BOSCO, Douglas Harry",-0.271,31.099999999999994,43.90029,Democrat,0
1988,CA,6,"BOXER, Barbara",-0.45,26.599999999999994,35.21348999999999,Democrat,0
1988,CA,18,"LEHMAN, Richard Henry",-0.27,30.099999999999994,46.52943,Democrat,0
1988,CA,27,"LEVINE, Meldon Edises",-0.436,30.5,44.81733,Democrat,0
1988,CA,37,"McCANDLESS, Alfred A.",0.474,66,61.4966,Republican,1
1988,CA,43,"PACKARD, Ronald C.",0.419,73.6,68.76106,Republican,1
1988,CA,34,"TORRES, Esteban Edward",-0.487,35.599999999999994,49.08232,Democrat,0
1988,CA,21,"GALLEGLY, Elton W.",0.402,70.6,65.054,Republican,1
1988,CA,2,"HERGER, Walter William (Wally)",0.551,60.4,59.04863,Republican,1
1988,CA,5,"PELOSI, Nancy",-0.49,20,27.990359999999995,Democrat,0
1988,CA,12,"CAMPBELL, Thomas J.",0.256,52.9,50.14085,Republican,1
1988,CA,40,"COX, Charles Christopher",0.54,69.2,68.66746,Republican,1
1988,CA,42,"ROHRABACHER, Dana",0.626,66.1,65.67294,Republican,1
1988,CA,15,"CONDIT, Gary Adrian",-0.103,28.799999999999997,52.75315,Democrat,0
1988,CO,1,"SCHROEDER, Patricia Scott",-0.225,30.099999999999994,37.20823,Democrat,0
1988,CO,4,"BROWN, George Hanks (Hank)",0.511,73.1,55.7731,Republican,1
1988,CO,6,"SCHAEFER, Daniel",0.479,63.9,57.47078,Republican,1
1988,CO,3,"CAMPBELL, Ben Nighthorse",-0.141,21.900000000000006,52.92601,Democrat,0
1988,CO,5,"HEFLEY, Joel M.",0.591,75.1,68.13036,Republican,1
1988,CO,2,"SKAGGS, David Evans",-0.355,37.3,48.79182,Democrat,0
1988,CT,2,"GEJDENSON, Samuel",-0.416,36.4,50.87674,Democrat,0
1988,CT,1,"KENNELLY, Barbara Bailey",-0.346,22.799999999999997,44.39746,Democrat,0
1988,CT,6,"JOHNSON, Nancy Lee",0.122,66.6,53.60131,Republican,1
1988,CT,3,"MORRISON, Bruce Andrew",-0.396,33.5,50.40062,Democrat,0
1988,CT,5,"ROWLAND, John",0.169,73.6,59.21987,Republican,1
1988,CT,4,"SHAYS, Christopher H.",0.129,72.6,57.24694,Republican,1
1988,DE,1,"CARPER, Thomas Richard",-0.175,32.5,56.27606,Democrat,0
1988,FL,3,"BENNETT, Charles Edward",-0.088,NA,59.95985,Democrat,0
1988,FL,19,"FASCELL, Dante Bruno",-0.4,27.599999999999994,58.90933,Democrat,0
1988,FL,18,"PEPPER, Claude Denson",-0.422,NA,58.03476,Democrat,0
1988,FL,7,"GIBBONS, Sam Melville",-0.233,NA,58.31312,Democrat,0
1988,FL,8,"YOUNG, Charles William (Bill)",0.325,73,55.99214,Republican,1
1988,FL,17,"LEHMAN, William",-0.483,NA,40.8588,Democrat,0
1988,FL,10,"IRELAND, Andrew Poysell (Andy)",0.42,73.5,66.43193,Republican,1
1988,FL,1,"HUTTO, Earl Dewitt",-0.007,33.099999999999994,73.21539,Democrat,0
1988,FL,11,"NELSON, Clarence William (Bill)",-0.193,39.2,70.95165,Democrat,0
1988,FL,5,"McCOLLUM, Ira William, Jr. (Bill)",0.377,NA,69.02892,Republican,1
1988,FL,15,"SHAW, Eugene Clay, Jr.",0.3,66.1,53.28052,Republican,1
1988,FL,9,"BILIRAKIS, Michael",0.382,NA,60.49426,Republican,1
1988,FL,12,"LEWIS, Thomas F.",0.387,NA,64.56315000000001,Republican,1
1988,FL,16,"SMITH, Lawrence Jack",-0.355,30.599999999999994,55.5827,Democrat,0
1988,FL,2,"GRANT, James William",0.219,NA,59.67862,Republican,1
1988,FL,13,"GOSS, Porter J.",0.421,71.2,67.96518,Republican,1
1988,FL,4,"JAMES, Craig T.",0.343,50.2,64.05652,Republican,1
1988,FL,14,"JOHNSTON, Harry A., II",-0.372,45.1,53.12475,Democrat,0
1988,FL,6,"STEARNS, Clifford Bundy",0.554,53.5,61.09844,Republican,1
1988,FL,18,"ROS-LEHTINEN, Ileana",0.244,NA,58.03476,Republican,1
1988,GA,10,"BARNARD, Druie Douglas, Jr.",-0.028,36,64.94126,Democrat,0
1988,GA,9,"JENKINS, Edgar Lanier (Ed)",-0.116,37.1,71.03945999999999,Democrat,0
1988,GA,6,"GINGRICH, Newton Leroy",0.377,58.9,67.20149,Republican,1
1988,GA,2,"HATCHER, Charles Floyd",-0.202,38.3,59.15454,Democrat,0
1988,GA,3,"RAY, Richard Belmont",0.035,NA,57.52496,Democrat,0
1988,GA,8,"ROWLAND, James Roy, Jr.",-0.127,NA,53.77913,Democrat,0
1988,GA,1,"THOMAS, Robert Lindsay",-0.14,33,60.21696,Democrat,0
1988,GA,7,"DARDEN, George (Buddy)",-0.161,35.2,70.69753,Democrat,0
1988,GA,5,"LEWIS, John R.",-0.589,21.799999999999997,31.50533,Democrat,0
1988,GA,4,"JONES, Ben",-0.213,39.7,59.03885,Democrat,0
1988,HI,2,"AKAKA, Daniel Kahikina",-0.419,NA,44.97644,Democrat,0
1988,HI,1,"SAIKI, Patricia",0.096,55.9,45.41306,Republican,1
1988,ID,1,"CRAIG, Larry Edwin",0.494,65.8,60.16266,Republican,1
1988,ID,2,"STALLINGS, Richard Howard",-0.084,34.8,66.4505,Democrat,0
1988,IL,18,"MICHEL, Robert Henry",0.372,54.7,54.77748,Republican,1
1988,IL,8,"ROSTENKOWSKI, Daniel David",-0.39,24.299999999999997,40.94667,Democrat,0
1988,IL,9,"YATES, Sidney Richard",-0.494,33.3,38.48033,Democrat,0
1988,IL,11,"ANNUNZIO, Frank",-0.398,35.5,53.77163,Democrat,0
1988,IL,12,"CRANE, Philip Miller",0.739,75.2,70.83988,Republican,1
1988,IL,15,"MADIGAN, Edward Rell",0.247,71.7,62.69984,Republican,1
1988,IL,7,"COLLINS, Cardiss",-0.552,NA,22.46329,Democrat,0
1988,IL,6,"HYDE, Henry John",0.312,73.7,68.63401999999999,Republican,1
1988,IL,3,"RUSSO, Martin Anthony",-0.192,37.8,58.64292,Democrat,0
1988,IL,10,"PORTER, John Edward",0.217,72.5,62.37276,Republican,1
1988,IL,16,"MARTIN, Lynn Morley",0.345,63.9,57.68502,Republican,1
1988,IL,2,"SAVAGE, Gus",-0.671,17.299999999999997,14.690020000000004,Democrat,0
1988,IL,20,"DURBIN, Richard Joseph",-0.353,31.099999999999994,50.80537,Democrat,0
1988,IL,17,"EVANS, Lane Allen",-0.454,35.099999999999994,47.05697,Democrat,0
1988,IL,5,"LIPINSKI, William Oliver",-0.176,38.7,51.88928,Democrat,0
1988,IL,1,"HAYES, Charles Arthur",-0.656,4,3.939310000000006,Democrat,0
1988,IL,19,"BRUCE, Terry Lee",-0.268,35.8,54.4364,Democrat,0
1988,IL,13,"FAWELL, Harris W.",0.332,70.2,68.63525,Republican,1
1988,IL,14,"HASTERT, John Dennis",0.443,73.7,64.06413,Republican,1
1988,IL,21,"COSTELLO, Jerry Francis",-0.317,47.4,45.65444,Democrat,0
1988,IL,22,"POSHARD, Glenn",-0.211,35.099999999999994,48.1221,Democrat,0
1988,IL,4,"SANGMEISTER, George Edward",-0.226,49.7,55.64915,Democrat,0
